UnitNumber,ScaleRUL,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48,s49,s50
1,0.843214286,0.002604935493434802,0.39033071280034737,0.20391464320588407,0.4053856348871782,0.4836686893927908,0.5487969727356884,0.13197606451424482,0.43877531477370985,0.24223032988601284,0.20854636919626937,0.29267767361992714,0.21059330809281235,0.21510527150333586,0.3366821109321857,0.1560978669792042,0.2367058396023846,0.39619483062380867,0.36269821992501367,0.49996211191018725,0.3861592794975606,0.2814055846756423,0.5473245005777043,0.3390849093913432,0.5373183245982374,0.3643101066127434,0.42725415189224036,0.5204610774414407,0.4965009103714507,0.26064823841947754,0.3050484090114263,0.4732091447790235,0.525988761436819,0.424962266962247,0.39972032742285285,0.5500740177620596,0.6159948608364354,0.5428063420404458,0.2895801335742944,0.4473335341396073,0.5039347942720225,0.5447020317516839,0.4436344237001316,0.5047833180105464,0.38103533359847686,0.4673491695120648,0.6652683121407006,0.39505908237382154,0.5655101881437474,0.6286845723623412,0.6270409550625737
1,0.842857143,0.002375994675107396,0.3908154785674037,0.20406953212968915,0.4052045355482098,0.48388693200751426,0.5496834038349513,0.1308268620702265,0.43873239981638884,0.24213463725362286,0.20851206531820876,0.2902084993125074,0.21077127930674786,0.2162858800243346,0.3363575048015358,0.1571457481741003,0.23626232969907995,0.39604898459339744,0.3623172653792528,0.5001125243248914,0.387379834634001,0.2834500508919285,0.5465728316461276,0.3404501894502686,0.5379993635582772,0.3634018642101951,0.4287403542416218,0.5203791355354171,0.4948400749858913,0.2625908021812361,0.30652114665628144,0.477170567150555,0.5248242111332626,0.4244473533795516,0.39843178876304036,0.5474801586427116,0.6171361209579878,0.5426515521676026,0.2921150141384845,0.4460453661538041,0.4993112321491248,0.5414633718141113,0.4412387023906669,0.5073621927956882,0.381504263286889,0.46939503301631125,0.662681082241955,0.40088674819413084,0.5524140690742209,0.6308628628287747,0.6251886369793042
1,0.8425,0.0031739484343614303,0.3877228922151022,0.20560049809346012,0.40652655190281345,0.4834484390661069,0.5464194853980391,0.1343357499350261,0.43923857990937387,0.24411362880467452,0.20621360331810878,0.2975616751832392,0.20894831565652658,0.21439546231673312,0.33594859551154616,0.15673895352830822,0.23599872614288805,0.3958512016011427,0.36384685427378244,0.49955654634004726,0.3863404685859204,0.2821011193391214,0.5459752557142105,0.34033027416457606,0.5374430428068496,0.3643338807744138,0.4271344181518809,0.5229741920512503,0.4968009567265413,0.26530677928922053,0.3029162139921547,0.4746876266740354,0.5218778814816968,0.42443169147517545,0.39717972110059513,0.548433034544208,0.6139920500036405,0.5398090736314751,0.28819257843635454,0.44601855181529104,0.49994083460571054,0.5483811983740974,0.4418622868684434,0.5045046438112951,0.38078306701071607,0.4722562071519139,0.6570118137414588,0.3965293312434266,0.5631604923332205,0.6258598879819727,0.6313107065698191
1,0.842142857,0.004917070585298708,0.38305018283595915,0.2072891752150909,0.4087300573000008,0.483331851779492,0.5419737862612285,0.13948536632160283,0.4397380515549714,0.24564074203277278,0.20243404331437062,0.3096988368909357,0.20556790148309712,0.21225979380474333,0.33448659907221245,0.1575482491641673,0.2352718403270165,0.39679436335647167,0.3571836143594484,0.5021110922585851,0.3876026795973481,0.2815164346283563,0.5474367225628737,0.3402015052477436,0.5382732137547138,0.3632002797792136,0.4280110080042983,0.5162897939014144,0.4975135829446541,0.26096803139369124,0.30188704909739117,0.4708508508345742,0.5257976466982919,0.4233435432184563,0.3944561259644837,0.5516148929083472,0.620197083966312,0.5448550819061159,0.2903238947018224,0.4524105880198031,0.5025228934758948,0.5395927447733062,0.44432187625188385,0.5066625414421354,0.37084429545200703,0.5068727667440428,0.6547708759232875,0.3913344938162305,0.5718480852009922,0.628906637323853,0.6300131500778402
1,0.841785714,0.003730048164094509,0.3871131803619259,0.20453660758119577,0.4056839109025889,0.4841503621915571,0.5471980859389466,0.13300017382813498,0.43838375201105195,0.24263927736373345,0.20817084355895174,0.2935425273198859,0.21035160084817597,0.21467176363888926,0.3362179104215812,0.15818297109221757,0.23657401356358468,0.39829200926871333,0.36353177486045773,0.499663681212718,0.38468935052063274,0.2825271243191384,0.5466985028445374,0.3387817552079222,0.5366355602309283,0.3629076077747448,0.42777728030383094,0.5216671296967733,0.49345335376026606,0.2608214559206947,0.3059919730766391,0.4759461591561168,0.5283151111944485,0.4237337602376077,0.3984930263424939,0.5491021690683869,0.6107107100200957,0.5428029366546094,0.28941347096219455,0.4486975280789511,0.5031214469379831,0.5376039857241958,0.4399297989353017,0.5033899939357469,0.38219065454996437,0.46993497148993524,0.6659871510478245,0.3965795084614361,0.5653992033990507,0.6227981532847571,0.6292598464127444
1,0.841428571,0.0026213870221560793,0.38813222081427107,0.20471724729474078,0.4061371704827531,0.48387605121894195,0.5467229989385977,0.13364164775655268,0.4388405803450849,0.24312708276005113,0.20605668021250212,0.29707794320524367,0.20799419323583387,0.2139955129132202,0.3358183966336946,0.15678875103046294,0.23588500413549246,0.3958096723147443,0.36258445243715665,0.501379580603228,0.3874789948898221,0.2831749439757211,0.5460075513926044,0.3375595306750245,0.5344375105851076,0.365506466800746,0.4272032856735342,0.5253014799160088,0.49921609609528167,0.2577891091701371,0.30413828829862544,0.47329623517393166,0.5267802434944426,0.4274554414900604,0.3975553238216594,0.5475836031492505,0.6157717900195788,0.5399213405390157,0.29155936974717594,0.4482345353850329,0.5025480258542643,0.5458288974428426,0.4404781892328984,0.5030018959614493,0.3762565788604242,0.4679183896078394,0.6725516481290674,0.39518611867703574,0.5493726389791824,0.6253541765273043,0.6244617387852426
1,0.841071429,0.0030714103535689403,0.38802565030902053,0.2053488476945138,0.4057825021896976,0.48300139000610576,0.5469327522511107,0.1333261223032296,0.4395333791233083,0.2431459596129991,0.20725511786331732,0.29702692810867193,0.20990710633723453,0.2141292025990063,0.33534912245428045,0.15733504551484034,0.23546173265630577,0.3971554178835335,0.36251170566471447,0.49991224477270413,0.3871339479335044,0.28356543320609195,0.546331060743354,0.33849341047968945,0.5370188162780687,0.36435398112057704,0.4276517956185508,0.5212274156540487,0.49333142034335903,0.26395055643390397,0.30588858943333114,0.4763411330232578,0.5254719363774912,0.4213718568407993,0.396780431907672,0.548012137427031,0.6160237312353974,0.5423623769927036,0.2901016889747487,0.4478390959684493,0.49973140018623247,0.5428864277250054,0.4430019556453368,0.5031718988467259,0.3759956835301859,0.4837622179473034,0.6547989339822684,0.3942670858008319,0.5728657707490712,0.630478251512922,0.6295578446469838
1,0.840714286,0.0027118398923434337,0.3884299493961761,0.20499714020736198,0.4062826292133067,0.48339881726492095,0.5462864190249781,0.13420085452508282,0.4393583390925507,0.2419225259717272,0.20668909311598951,0.2950705754379862,0.20993632350061472,0.21511722708420036,0.33531940875528726,0.1569547589483507,0.23597370731256517,0.3956879196543337,0.36268742057864095,0.49925804860120054,0.38644906230219306,0.28084324931920057,0.5461209844468612,0.33826393749530304,0.5379737120990558,0.3650935805842908,0.42684021651107124,0.5229760234326319,0.49458842706925094,0.2608315540305417,0.3048576222476558,0.47452220704062315,0.5248539968968396,0.424460318116041,0.3962453184836095,0.5467715681592374,0.6127683924254601,0.542027968564199,0.2872773268087578,0.44869166729754084,0.49681063450467505,0.5472411024240704,0.4433193650569029,0.5013890898111405,0.3765940038050648,0.48065033017503134,0.6611787157394552,0.394639262047545,0.5602862567136145,0.6198251235216261,0.6263365505343806
1,0.840357143,0.002515212634694569,0.3893047963704083,0.2048396854905087,0.40609064726573835,0.48357842198581236,0.547469946472763,0.13279898643763,0.4390047502520832,0.24222812343043343,0.2074514117067913,0.2949868376345675,0.20979526141583077,0.21464538649836543,0.3363700687457745,0.15687757346901168,0.23507709747159114,0.397133409187259,0.3600073353946485,0.49967025234663803,0.38626898707159474,0.2835577360498771,0.5470933871693072,0.338925847450149,0.5366480967066316,0.36380625472794653,0.42811509622789956,0.5204033563037295,0.4926322902911497,0.2603149450802245,0.30507989189814927,0.47244463977127815,0.5237580337112756,0.4262564709011447,0.3981159472211002,0.5478543567504065,0.6137886177737318,0.5413657171527262,0.2911478002736934,0.4513081356800934,0.5012992667064243,0.5422648927067266,0.44069511542255463,0.5047413164959216,0.3769851062919139,0.4713145451235599,0.6643280980005696,0.39601209882348465,0.5531191573704544,0.6321615123556108,0.6281292510080514
1,0.84,0.0028603889103902564,0.3881777397471601,0.20470643446913547,0.40613470932007006,0.4840813499267714,0.5479222164335567,0.13279543831796162,0.43864568552239097,0.24256576541702968,0.2065599287588005,0.29723446785146557,0.20907551334023883,0.21443333139326123,0.33564754964745974,0.1578181986684634,0.23658739280901844,0.39469419722748444,0.3625976840105071,0.5001807508921419,0.3875096198673562,0.28269771281208156,0.5469733334445722,0.34000138229418286,0.5361183905079385,0.36339170003428223,0.4283814174452643,0.5195293809361539,0.49739747099988313,0.2614153293999526,0.30189361183016067,0.47355766292690377,0.5272410044207966,0.42122598839406755,0.3988720607439605,0.5471754965991674,0.6125532182217652,0.5427051730535708,0.291884498341412,0.4462241568900939,0.5015310270551188,0.5466857335909563,0.4415178629086893,0.5074822881778297,0.37643132882517577,0.4774695948405977,0.6611185865857717,0.3954264763278724,0.5654705714546082,0.6284244601897573,0.625211360783032
1,0.839642857,0.0029507615344510686,0.38992062339925093,0.2045768192408316,0.4055946748149717,0.4839778649236418,0.5471101360414996,0.13202809651560582,0.4387048555799861,0.24228395470345065,0.2081695183624134,0.29452704340463076,0.21050033304714263,0.21541547916272658,0.33622963830895697,0.15698507045568932,0.2359641364678664,0.3965278696718078,0.36093361337069674,0.49966842162960673,0.3864107686000928,0.28348553935777354,0.5457454567317237,0.3382977292248403,0.5359608739046635,0.36492187714341373,0.42723103533964035,0.5256726960030993,0.494187794108027,0.25760010566724323,0.3058089192565003,0.4726552750985693,0.5272114454413351,0.422074937669367,0.3971779553144915,0.548051698246754,0.6161449046655326,0.5438421608946391,0.28809136539323665,0.4494393570916632,0.5067401278083992,0.5392391065250934,0.4381292700891373,0.5057013865328707,0.3780718584912946,0.46300863835755035,0.6651317025964452,0.3963791891700815,0.556313736781521,0.6225927973804605,0.6317945572885907
1,0.839285714,0.0024743211704289845,0.3886764144855426,0.20425636743330053,0.4063143101198366,0.48385929349444445,0.5476829476224355,0.13260204992275698,0.43916994765351774,0.2434500593378673,0.20772225452346152,0.294711672393761,0.2095338456776207,0.21483412121173753,0.33580760552324995,0.15771863986535412,0.2349502305137151,0.3964101348533389,0.36247067637914976,0.5006566077965241,0.3874820592060149,0.28264881948956644,0.5479743676404806,0.3397627534469563,0.5357209123533313,0.3634792099058819,0.42726106251450213,0.5221020080011245,0.49602245117142124,0.26107701718071796,0.3030051886276347,0.47272423665369057,0.5246759442920537,0.425870218093089,0.3976454549872752,0.5478851629755259,0.6123584463047643,0.5433885105254401,0.2884563133367516,0.4520551280637129,0.5025354420606175,0.5442579689211094,0.4424941681891309,0.5060269850461233,0.3742718608582451,0.47777543941449774,0.6619503552377954,0.3970367641570659,0.5633993246144307,0.6225140595816793,0.6265613079261346
1,0.838928571,0.0024353485350298927,0.38922944107948027,0.20454840699674423,0.4057834540336265,0.48362772515128877,0.5478544257277354,0.1316718475639474,0.4392451847898584,0.24268417600290382,0.2075442622634196,0.2950372891425533,0.21093086981925913,0.2155717013964394,0.3365007301468317,0.15752097457185865,0.23601963244948057,0.39504893708451877,0.3628349185727647,0.5005624427909758,0.38705354972149464,0.28367810254163284,0.5464550096264486,0.33995821590391423,0.5370593302026972,0.36499826903424565,0.427622747000371,0.519636784097756,0.4956045869819311,0.2637813925941745,0.3036121502145334,0.47486147843976895,0.5240851961163637,0.42316344254418947,0.398183765192015,0.5488620005539117,0.6141140986263522,0.5417720837493382,0.2924938388155182,0.4484286561248407,0.504427465794902,0.5392419397924378,0.4438933644471368,0.505051802867951,0.37862837884026446,0.4808440398044637,0.6679524009101736,0.39564070352827313,0.5596205394687549,0.6335552342347628,0.6230396230963128
1,0.838571429,0.0025196415966691776,0.38947155514095166,0.20416888069660616,0.4056048289884454,0.48351909596968895,0.5483781307476338,0.13316880029143707,0.43948792611942794,0.24173966506603795,0.208450819988002,0.2914769730757825,0.21013933422190106,0.21501994727333681,0.33643346766365906,0.15726337030253787,0.23566008272961061,0.39665431154924097,0.3618098961713904,0.4998623300907822,0.3864959528591363,0.28237141772570257,0.5463748700069415,0.33943593718198695,0.5363224410940126,0.3640419900693317,0.42813442134258395,0.5232811979159492,0.49570590606806636,0.26148266565604106,0.30637725083918854,0.47538762195477746,0.5282708386841611,0.4252599592614936,0.3959018283322304,0.5486878034524827,0.6143486770992221,0.5420165028715187,0.28810879277373236,0.451679496915015,0.5029613934025067,0.53558798590272,0.44451922961584284,0.5067307307454579,0.3768615951379209,0.47525296684771734,0.657746757383272,0.3944008682434053,0.5680331881923271,0.6240019551417003,0.6322951861155034
1,0.838214286,0.0028847195808466464,0.38967699791182525,0.20467968857076504,0.4052609802374706,0.4835633505722197,0.5483077352907659,0.13310377524313619,0.4392800695167217,0.24145925265244994,0.20695153766624866,0.29497482987698276,0.2104393441213707,0.21420357991506006,0.3361338138554103,0.1573880630738958,0.23589285140069063,0.3959538147426198,0.3632256937669044,0.5002587233418144,0.3866436960083281,0.2819480005897079,0.5466207093322375,0.34092354083180304,0.5363248842307269,0.3628656410247223,0.42757807775459605,0.5210111391568748,0.4941188861134214,0.2610864159906005,0.30574961135191225,0.4747313893488489,0.5249461308005957,0.4222249107030422,0.3972951782907363,0.5499857915431342,0.6142486062366018,0.5432093411229597,0.29263173394861663,0.4450091177510717,0.5044145045606437,0.5445676787142522,0.4457861151637255,0.5048180803907939,0.37544230249105204,0.47623345107969683,0.6573079252870155,0.3999550625068606,0.5680464999747981,0.6220177134489122,0.6315027891463207
1,0.837857143,0.002217113791511024,0.39010964809036547,0.20463528921623908,0.40581420333942975,0.4840168615535237,0.5480630361554961,0.13220448528593562,0.43881023762777593,0.24146547505126506,0.20849002529767083,0.29498378226851624,0.20962169790467852,0.21438129447848275,0.3368920497638343,0.15840876272185833,0.23616939779726837,0.39589823539754354,0.3626397734627492,0.49989126898077274,0.3867807766035973,0.28310019980082873,0.5475007177346702,0.34059920827291423,0.536462514316242,0.36274491842797424,0.42744097201954084,0.5214493794778038,0.4924850616633519,0.2643779441620522,0.30532635819424486,0.4732837612414823,0.5237232311684606,0.42606733137309805,0.3981120966392975,0.550379896897219,0.6115407170406337,0.5429185940257534,0.2894595489826815,0.45087498049026115,0.5019459851207368,0.5446726875314322,0.44371565267746826,0.5051283726445723,0.37778813828893437,0.47630139273443983,0.6614705680873577,0.39479387381222614,0.5657611809773346,0.6214919532337458,0.629677514308638
1,0.8375,0.00228065745875333,0.38886285924112973,0.20524435871223443,0.40636554069430303,0.4839662728030421,0.5468879731020128,0.13314458266375545,0.43947954818515467,0.2435879028380618,0.2074364241170336,0.2971433630877316,0.20931292159738657,0.2144868490241049,0.3356245323062767,0.15885670244459454,0.23574237173041804,0.39492655069058225,0.36224153405391357,0.4987284960262709,0.38599175231571164,0.2812775942664616,0.5466439742975312,0.3402777254608124,0.5369948108807435,0.3652614439042735,0.42677841962901997,0.5207958275905604,0.4959456916933547,0.26146443629656907,0.30386550078515984,0.4709740725971623,0.5267152258775735,0.42093141089010844,0.3991704319263147,0.5503599724833996,0.6147996234811417,0.5417317100106518,0.2922393182453162,0.44743242599927446,0.5012417474058611,0.5433750302274887,0.44098987013997965,0.5084107595500704,0.3765693864036398,0.47846693100657595,0.662372468183151,0.3915540551031099,0.5614632203356803,0.6296212853813182,0.6229053000447816
1,0.837142857,0.0024210808849669516,0.38943938746062295,0.20396230509375976,0.405581775063669,0.4836973835679423,0.5483882323042538,0.1327142130917206,0.439047868659018,0.24219105351588013,0.20795214240648713,0.29246509956905,0.2104466109272204,0.2154586355850108,0.33590612945132786,0.15736197077296626,0.2372955049711499,0.3954426115099307,0.36166784615754116,0.5007278595621115,0.3874018595954312,0.28156157443108115,0.5449772120162605,0.34016317243115196,0.5352036471496332,0.3641405414402588,0.4272897555337602,0.5217451548342409,0.4956009716980472,0.26211113260052304,0.3035489832706988,0.47771745536849025,0.5263221772907468,0.4208571135180457,0.39551432931593683,0.5485042811067247,0.6123855505366242,0.5432421675938468,0.2902633185145085,0.4474314335455333,0.5060886820937107,0.5420961037632984,0.4402923434164873,0.5091222804461046,0.385307591551582,0.4771333117591014,0.664141515489193,0.39673402599574226,0.5599300202064595,0.6261237121327204,0.6312385230015866
1,0.836785714,0.002996444919194479,0.38920424348445365,0.20505897992681793,0.4056104976835123,0.4836432521749622,0.5473167482726063,0.13223862153248264,0.4393031736257783,0.24301301828194266,0.2068374320657518,0.2954987348117249,0.2098984490100284,0.21425047797790608,0.3363310657993088,0.15635103549023546,0.23530274100504373,0.3961512434774216,0.3639385036968773,0.49897150006396335,0.3865566348930178,0.2828344386288733,0.5468067011911679,0.340237956854102,0.5339850168305823,0.3637602644740386,0.42688436371492916,0.5221773007338356,0.4960141268726921,0.26295868405304684,0.3050678892541486,0.4736669587769344,0.5240834771754483,0.4256515235396501,0.39677360211220625,0.549952406356038,0.6151937578570666,0.5419391934934955,0.29018187964204384,0.44846517331954155,0.5017530116003068,0.5411363894641521,0.4414092143317333,0.5053792049217184,0.3819300064343164,0.46653064957181367,0.6673102291246127,0.39407747928681214,0.5604551245971058,0.6205774360599211,0.6352827472485493
1,0.836428571,0.003618721932178698,0.3890466423209054,0.20473445517689462,0.4058174988449422,0.48374387090868814,0.547762729137448,0.13341886830718994,0.43892461779874575,0.2428109258346293,0.20696809941197042,0.29781758636231415,0.20876099914195162,0.214770881357801,0.33624663079070755,0.15619192537596532,0.23584339544758237,0.39551162167628207,0.3617444822303823,0.5012774987880161,0.3888681375967775,0.2835694658634651,0.546012726427336,0.3406153408554431,0.5356928433009839,0.3641497791809811,0.4281252865079934,0.52098030250113,0.49636918698371413,0.25710710462809977,0.3010107424462273,0.4735881947004781,0.5271894553538855,0.4222165417596913,0.3978812368057707,0.5472061417287777,0.6185642517627968,0.546488194796135,0.29339814767831507,0.4475686982355701,0.5008852235160098,0.5406930104399442,0.43968965131561244,0.5027755592840064,0.37703398653001835,0.4693038179203106,0.6600268131981707,0.39416581390907596,0.5563045207395436,0.6274999618158762,0.6247274787304273
1,0.836071429,0.0028517806027277166,0.3898464839511883,0.20427190794603495,0.40523982411329723,0.4838349980167431,0.5485622887634921,0.13238412841651095,0.4386478436985043,0.2426812345170305,0.20790166413184705,0.2930808424424452,0.20961992222197232,0.21568938286676578,0.3357089667195317,0.1578235903423935,0.23617202387476804,0.3965795049045382,0.36486447437874514,0.5011983955795393,0.38856549056216455,0.28403116228670083,0.5455814786335077,0.33950174955987783,0.5358349372563954,0.364248147417035,0.426848983436723,0.5223085778305561,0.49552097286237046,0.2607368894803308,0.3052168068971764,0.47763282815998126,0.5243876202102061,0.4243731149578732,0.39622786860425124,0.5504488254160658,0.6143971972513068,0.5430052966022,0.2940434913042348,0.44632527882481526,0.502087090075681,0.540392528914064,0.4414085180708688,0.5071450327968768,0.3808883941806248,0.4758069767031144,0.6680891625070813,0.39401269606329864,0.5615120657368853,0.6234697146237819,0.6291358330174956
1,0.835714286,0.0020173158211536746,0.3901090084851304,0.20454467861654232,0.40569328594783105,0.48340354351713377,0.5487193506710754,0.13141242565736397,0.43931008921792225,0.242377012941461,0.2090447847089269,0.29221947247680424,0.21061315715394982,0.21648107003750058,0.3361077487494355,0.15662553943374438,0.23506602834476445,0.39514440006400053,0.36136403454285454,0.5000739920227752,0.38705386732034314,0.28241997415407816,0.5473053324854167,0.3409815095595909,0.5387728950036456,0.36349922772122445,0.4277651074400908,0.5221539461022432,0.4945649952834203,0.2650887015346453,0.3078081551544033,0.4770562202307768,0.5274149252290516,0.426883647324682,0.39843536238571753,0.5471303311421859,0.6147453467050568,0.5436482822807555,0.2896194784436778,0.44875093391724996,0.5012562168873566,0.5404004145975844,0.4431666194736601,0.5066789014464906,0.38213004987535293,0.4693229443026469,0.6552904572885845,0.39527548622328534,0.5601419519834518,0.6187225027339897,0.6257634400216636
1,0.835357143,0.0021719593308014372,0.3900727462043988,0.2040005902704093,0.4060446612734335,0.4839192417723447,0.5481597169633341,0.13154332900433618,0.43911997855725887,0.24197854098909946,0.2084388905139303,0.29221687683936887,0.21160558306126556,0.2170798527240938,0.33661723304007535,0.1567693842708711,0.23596864444289697,0.3968917500324917,0.3641262690590936,0.5000385310798336,0.38669962108932887,0.28271924071995747,0.5465333821348953,0.33861542217724666,0.5368832011974132,0.3651093227879018,0.4278713244279002,0.5232004252586868,0.4951586227654002,0.26282942879486854,0.3066946120343194,0.47810566393363874,0.5281953291576952,0.4203824120455057,0.39500255360702424,0.5476186397330759,0.6137858857350673,0.5410192864842027,0.28984112573761645,0.4452070805809617,0.4995349124152138,0.5439757819209644,0.43910635441067974,0.5048804265099441,0.3817112087881372,0.4695402054933116,0.6616021845915239,0.3973019125950375,0.5595870750953353,0.6254123443796514,0.6243724960273149
1,0.835,0.0016062155257850878,0.39049623256955535,0.20426158802952957,0.40528505873360193,0.48367091885818725,0.5496163378052068,0.13147382293463641,0.4389758981465543,0.24216315106346523,0.20880026779227726,0.2914857273024401,0.21026731606832677,0.21551259650229218,0.3365128704172201,0.15669760212376352,0.23551618289905263,0.3963876049123564,0.36287234844594646,0.4992210388832303,0.3873179712628549,0.2817200634359681,0.5467179008295554,0.34046186633038406,0.5372412596993247,0.3649759870148093,0.427007094387817,0.5205123801209682,0.49397850237733254,0.26389141019435464,0.3067378776202855,0.4749547877372658,0.5260845561475276,0.42438351724970036,0.39934612535420144,0.5485643053172427,0.6127003700516686,0.5417669565307448,0.2876978393987649,0.45029717097783634,0.5015429755451777,0.5418698219548761,0.44224620833836675,0.5035804090615094,0.3795116494928499,0.4681531692915779,0.6593265385687281,0.38906244590617084,0.5666691192636129,0.6290585615592198,0.6317886090513293
1,0.834642857,0.0022850716169573893,0.3893031327019683,0.20516644440367945,0.40567598459621135,0.4835487903644481,0.5481603503950222,0.13212317220895112,0.43920503020848045,0.2415203905601493,0.20723841083999148,0.2953591093054547,0.21042540743644852,0.21731566510068823,0.33591027865206646,0.1575873952082388,0.2371758335402035,0.39453277611611487,0.36309746561522405,0.5003886744480852,0.3874795032840962,0.28273908412730975,0.5483048001587,0.33944420061377295,0.5376294231587597,0.3653913207016481,0.42683395503924826,0.5227839921787065,0.4960410343195867,0.26353843909150204,0.30555615997418034,0.47510819168936314,0.5255517346995623,0.42392758832702965,0.3962515255925448,0.54811579463443,0.6144929638575071,0.5426852810172097,0.2894541038416264,0.44486253012021343,0.5023361193671104,0.5424843598230322,0.4400557194201433,0.5068689869094766,0.37886868234637533,0.4710416245713818,0.6597130510160357,0.3969637189423695,0.5600248176073409,0.6234350135465263,0.6298139620173575
1,0.834285714,0.002132357719612695,0.38886734141336265,0.20500582278249738,0.40578036126070327,0.48384886738497745,0.5477837495657798,0.13248982567093853,0.43886514550514133,0.24307043462151764,0.20765777886218056,0.29383889792362694,0.2112936984798476,0.21399006556541597,0.33516262767363564,0.1570252873333891,0.23576247249343893,0.3956641340286991,0.36315585266039496,0.5003678112167245,0.38644501233914363,0.2826388562191477,0.5471723334214855,0.3388820331862725,0.536872772021854,0.36341568557542775,0.4274194963463586,0.524515694826596,0.4967624805541599,0.26469994767191624,0.3070486084757926,0.4760559758840733,0.5244039630761849,0.4255323845744076,0.39911066952230356,0.5486372913390697,0.614284283655242,0.5415328966309131,0.2898790504921646,0.45205447370503066,0.5025022103186743,0.5409129722545717,0.4430268062455147,0.5052242667721552,0.3770608788386837,0.4742090447688171,0.6614273315746285,0.39206544498503776,0.5575862517302098,0.6152469231628733,0.6244169203468718
1,0.833928571,0.0023488048501203278,0.38922813263658396,0.20432426290576808,0.4055104141551342,0.48387132638463537,0.5477155453917474,0.131735160439231,0.43886351147185454,0.2423631753151568,0.20776939463620364,0.2946983643223783,0.21074532728540205,0.21470051398790524,0.3367569245717994,0.15719153104298894,0.23490698235725904,0.39605296675714674,0.3631421633505522,0.5004192907667281,0.38737638816403885,0.2826314054453162,0.5451573136589801,0.3394560714193311,0.5359649180338258,0.3641783997753948,0.4276601753144143,0.5226406330858512,0.4950391984809295,0.2618050815907672,0.3044948931862724,0.47783399043137564,0.5277564509246792,0.4260511679253298,0.398029900523077,0.5503246516166538,0.6158697594942975,0.5410063582178348,0.29170013928426825,0.4508521705603958,0.5028678341617612,0.5429891860572169,0.44129769025598303,0.5056743628429792,0.3818838488907387,0.47919701044105795,0.6621964308320146,0.3992121313506245,0.5562859723528898,0.6285941392468646,0.619297191240181
1,0.833571429,0.0022135147699564213,0.3890311622569675,0.20489583914998166,0.40579123547783413,0.4839909705617888,0.5479468831348503,0.1319499327515658,0.4388108624307191,0.24168525228302395,0.2083666324915202,0.2940445694377285,0.21052338241085208,0.2149803921082862,0.3356444469377883,0.15723593082657555,0.23577292683919698,0.3963241569313985,0.36225724126407205,0.500121235557815,0.3868339249485985,0.28326592161746716,0.5456235246916943,0.33877263185232737,0.5361164031701957,0.3652806015536134,0.4275936629313223,0.523452146774722,0.4964834766964934,0.2645248372290014,0.3041050992784018,0.4741042925392207,0.5226607475467657,0.4255246703199978,0.39703448428372595,0.5475876272068297,0.6177032160838498,0.539981563276057,0.2905879807250712,0.44888564901622974,0.49922391959341933,0.5421443159333523,0.44487882834087894,0.5045566558901274,0.3764842146510384,0.48100527184051034,0.6587388904036228,0.39365050506307614,0.5535251418919075,0.6284127039693641,0.6197153862625727
1,0.833214286,0.0016037444712604246,0.3900618012592634,0.20403885701882635,0.4051370554996724,0.48401960787472886,0.5486541951454209,0.13116746309524221,0.43915485481410677,0.242106869173597,0.20848310472136936,0.2939990375627448,0.210212244485657,0.2156199827083105,0.3356853121410924,0.15755723234315794,0.235683367719553,0.39536427839847904,0.3637673637474275,0.5004196962840798,0.3874790981202245,0.28320622602590767,0.5455816321909187,0.33806857508057087,0.5360849769188373,0.36496194588310676,0.42761513285443925,0.5252329389948646,0.5004192487504309,0.26020682406684,0.3043391031023799,0.47681414723834814,0.5261644706425267,0.42613973378965786,0.39748091842826916,0.5502726324050173,0.614197364808115,0.5436014927125309,0.29190759624558726,0.4451439231974388,0.5005010528339672,0.5453715721123564,0.4399861466690616,0.5039381699966085,0.37786536911571716,0.46664477921384495,0.6713874815759925,0.3941421574245583,0.560018426178587,0.6272238576951061,0.6291355249650871
1,0.832857143,0.0013413355183299874,0.38983335104194927,0.20445185992267192,0.405325865983488,0.48382175596990606,0.5484637424562891,0.1312785789588173,0.4392962055142287,0.24240116766071493,0.20889589705210726,0.2908409709366129,0.21102823116567632,0.2153283523318859,0.3360782339908841,0.15661945167038657,0.23541379981714317,0.39620684322378874,0.36480850742583354,0.501191577774829,0.38652716001473525,0.2836550846451205,0.5457150055240831,0.3387389897318998,0.5372361069059338,0.3643351625725897,0.42694929785502966,0.5264280375948072,0.49728620877381974,0.2612553190567893,0.30646856572725695,0.4747107370664148,0.5252057984166504,0.42493682190302823,0.3966716675148925,0.5507945824078597,0.6131898265478419,0.5425075809673056,0.28943555570048485,0.4502406545855862,0.4999580261290398,0.5397285630984421,0.44221538214243555,0.5055880090589508,0.3782720080625244,0.4793247911274508,0.6633739450155549,0.39409147606240646,0.5562906426676657,0.6208101948215441,0.6209877245035852
